conversation_id,turn_id,user_input,paraphrase,translation_en,intent,entities,assistant_response,was_helpful,user_rating,user_satisfaction,needs_clarification,context_city,context_task,time_period
1ee29a37-f97e-44cb-9934-2a48581137f5,1,Er der solskin i Randers nu?,Er der solskin i Randers u tak?,[EN] nu? Er [...],vejrudsigten,"[('city', 'Randers')]"," I forhold til i går, Vejrudsigt for Randers: byger Aftenen bliver ",True,5.0,7.2,False,Randers,,night
fc8bb033-16c3-4770-b84d-39e32fba072e,1,øv Er der solskin i nu?,øv Er der solskin i nu i dag?,[EN] Er der [...],vejrudsigten,[],I Herning forventes let overskyet i dag. Aftenen bliver ,True,4.6,7.1,False,,,morning
3cdde3c7-7534-4641-8e6d-1c570009213d,3,Hvordan ser måske du ud?,Hvordan er det med ser måske du ud venligst?,[EN] Hvordan du [...],out_of_scope,[],Det kan jeg ikke hjælpe med.,False,1.2,5.8,False,,,evening
f154412e-0673-49d7-8145-bfc2341e2027,1,Vis overskrifter jo fra jo i dag,Få mig overskrifter jo fra jo i dag,[EN] dag jo [...],nyheder,[],Seneste nyt om sundhed: [Nyhedsopsummering],True,4.9,7.1,False,,,night
fc3f5ad3-5f79-4d80-a035-9fbdbfb3b847,1,Husk nå gå til lægen jo til øv i morgen,Husk nå gå til lægen jo til øv i morgen,[EN] jo i gå [...],påmindelse,"[('task', 'gå til lægen')]",Hvad skal jeg minde dig om? Jeg sætter påmindelse for 'ringe til mor'.,True,4.7,7.4,True,,gå til lægen,night
6e4d53c0-03f6-4364-9852-9e4a80306dac,3,Hvad er din yndlingsfarve?,Hvad er din yndlingsfarve i dag?,[EN] yndlingsfarve? Hvad [...],out_of_scope,[],Det spørgsmål kan jeg ikke besvare.,False,4.6,7.2,False,,,evening
e40c0647-745b-4237-bd3c-cda2df5f6731,1,Hvordan er vejret i lige nu?,Hvordan er er vejret i lige nu for mig?,[EN] vejret Hvordan [...],vejrudsigten,[],I dag bliver det tåge i Aarhus med op til 23 grader. Aftenen bliver ,False,4.7,7.1,False,,,afternoon
bd9575aa-634f-4d32-86db-147f029f4fde,2,Væk mig ved 07:00,Væk mig ved 07:00,[EN] Væk [...],alarm,"[('time', '07:00')]",Jeg vækker dig klokken 07:00. Godnat! ,True,4.3,7.5,False,,,night
aee465f1-4f04-4eb4-a090-4cbb073b1f43,2,Hvad måske sker der i verden?,Hvad måske sker der i verden.,[EN] sker verden? der [...],nyheder,[],Er der et specifikt nyhedsemne du søger?,True,4.3,7.2,True,,,night
6e88ab90-6473-4652-8993-bdfbf8178efa,2,møde sådan med chefen,møde sådan med chefen,[EN] sådan med [...],påmindelse,[],Hvad skal jeg minde dig om? Jeg sætter påmindelse for 'bestille tid'.,True,4.5,7.6,True,,møde med chefen,morning
fcf81794-67de-4025-aef2-d0171a4bdefd,3,nå Hvad er definitionen af øhm arbejde?,nå Hvad er definitionen af øhm arbejde.,[EN] Hvad nå [...],spørgsmål,"[('word', 'arbejde')]",arbejde betyder 'arb..' på engelsk.,True,4.6,7.8,False,Vejle,,morning
13fe1f5e-7773-4ddb-9896-76cea1741e6f,3,måske Væk mig ved 09:15,måske Væk mig ved 09:15,[EN] ved [...],alarm,"[('time', '09:15'), ('number', '1'), ('number', '5'), ('number', '9'), ('number', '15')]",Alarm konfigureret til 09:15. Godnat! ,True,4.5,7.7,False,,,morning
efc77d02-e7ca-4319-89fa-286a85845cd6,1,Hvornår blev Danmark medlem af EU?,Hvornår blev Danmark medlem af EU venligst?,[EN] EU? Danmark [...],spørgsmål,[],Danmarks statsminister er Mette Frederiksen.,True,3.7,7.2,False,,,evening
7c6f22cd-54d6-447c-8ebf-aca855f397bf,1,Kan du danse?,nå Kan du altså danse i dag?,[EN] Kan [...],out_of_scope,[],Jeg er ikke udstyret til at håndtere den forespørgsel.,False,1.4,6.6,False,,,afternoon
b71fec53-c339-4199-a628-a22244b84207,2,ringe til hvad mor,ringe til hvad mor,[EN] mor til [...],påmindelse,[],Hvad skal jeg minde dig om? Jeg sætter påmindelse for 'studere'.,True,3.7,7.6,True,,ringe til mor,evening
6e9d5a2e-1e44-48cd-8f18-f447ce27dd3f,1,Hvad er hovedstaden i Østrig?,Hvad er hovedstaden i Østrig for mig?,[EN] i Hvad Østrig? [...],spørgsmål,"[('country', 'Østrig')]",Østrig's hovedstad er Ukendt med en befolkning på ukendt.,True,4.0,7.3,False,,,afternoon
1c9e8016-cc68-4190-8bb5-040f7a4f6bd2,2,nå Kan du danse?,nå Kan du danse lige nu?,[EN] danse? [...],out_of_scope,[],Det spørgsmål ligger uden for min funktionalitet.,False,1.9,6.2,False,,,night
ef77c51f-aeb7-425b-a215-1ee70c012dc7,3,hvad Sæt alarm til 09:15 i morgen,hvad Aktiver alarm til 09:15 i morgen,[EN] morgen alarm Sæt 09:15 [...],alarm,"[('time', '09:15'), ('number', '1'), ('number', '5'), ('number', '9'), ('number', '15')]",Du vil blive vækket klokken 09:15. Husk at gå tidligt i seng! ,True,4.3,7.7,False,,,evening
29de7a03-32e5-4a97-8b97-933a257bd6ea,1,Jeg skal tage nå medicin okay klokken,Jeg skal tage nå medicin okay klokken,[EN] tage medicin skal [...],påmindelse,[],Jeg er ikke sikker på tidspunktet. Alarm sat til 13:45.,False,4.6,7.1,True,,,morning
4c0127f2-5584-4be4-8e52-b9797e658a42,1,Jeg sådan skal op lige klokken 07:00,Jeg sådan skal op lige klokken 07:00,[EN] sådan Jeg 07:00 op [...],alarm,"[('time', '07:00'), ('number', '7')]",Alarm konfigureret til 07:00. Husk at gå tidligt i seng! ,False,4.8,7.2,False,,,morning
bb014c75-6a1a-4e71-98dc-4ef7492cb6a4,3,Vær sød at vække hvad mig klokken 07:00,Vær sød at vække hvad mig klokken 07:00,[EN] mig at vække hvad 07:00 [...],alarm,"[('time', '07:00')]",Du vil blive vækket klokken 07:00. Husk at gå tidligt i seng! ,True,4.8,7.5,False,,,afternoon
61658226-37f8-45a5-92fa-0029bd72a2f2,3,Har du nyheder lige om sundhed?,Har du nyheder lige om sundhed.,[EN] Har sundhed? nyheder [...],nyheder,"[('word', 'sundhed')]",Er der et specifikt nyhedsemne du søger?,True,4.5,7.6,True,,,evening
5c52cb3c-2b55-4b8a-aa73-87ee6ad7bc3c,2,Hvornår måske startede 2. verdenskrig?,Hvornår måske startede 2. verdenskrig venligst?,[EN] Hvornår startede verdenskrig? [...],spørgsmål,[],Danmarks statsminister er Helle Thorning-Schmidt.,True,4.2,7.5,False,,,evening
f1831cdf-63f2-44c7-827d-99d1650d8a3b,3,nå Kan altså du synge en sang for mig?,nå Kan altså du synge en sang for mig lige nu?,[EN] Kan sang for [...],out_of_scope,[],Jeg har ikke information om det emne.,False,2.9,5.8,False,,,night
04c86c38-c11c-4604-ab63-2e1207329048,3,Jeg skal besøge ven klokken,Jeg skal besøge ven klokken,[EN] ven Jeg [...],påmindelse,[],Hvilken tid?. Alarm sat til 21:15.,False,4.0,7.5,True,,,night
64a37e56-6f89-4f36-ace0-d311a3ba78b6,2,Bliver det måske regn i morgen?,Bliver det måske sådan regn måske i morgen.,[EN] det regn morgen? [...],vejrudsigten,[],Vejrudsigt for Odense: storm Aftenen bliver ,True,4.9,7.4,False,København,,morning
5b9e61e0-1ea2-40f9-8712-8f8ea1620b4c,2,Hvem vandt VM i fodbold i 2018?,Hvem vandt VM jo i fodbold øv i 2018.,[EN] Hvem vandt [...],out_of_scope,"[('number', '1'), ('number', '2'), ('number', '8'), ('number', '18')]",Jeg har ikke information om det emne.,False,2.1,6.2,False,,,morning
12348bb8-6ffd-4d0a-b9d1-a66d6d1ba9d4,1,altså Påmind altså mig jo om studere ved måske 21:15,altså Påmind altså mig jo om studere ved måske 21:15,[EN] Påmind mig ved om [...],påmindelse,"[('task', 'studere'), ('time', '21:15'), ('number', '1'), ('number', '2'), ('number', '15'), ('number', '21')]","Okay, jeg husker studere til 21:15.",True,4.0,7.3,False,,studere,evening
dcfc9b8b-5ac5-4e9b-83d9-4a6e00bd723e,3,Jeg skal op klokken øv 07:00,Jeg skal op klokken øv 07:00,[EN] øv Jeg op 07:00 [...],alarm,"[('time', '07:00'), ('number', '7')]",Vækkeur sat til 07:00. Husk at gå tidligt i seng! ,True,4.5,7.8,False,,,night
17a4c481-23ee-4b8e-85fb-1c7368261cae,2,Kan du vise overskrifter lige fra i dag,Kan du vise overskrifter lige fra i dag,[EN] i dag Kan [...],nyheder,[],Hvilken type nyheder ønsker du?,False,4.0,7.2,True,,,evening
5b1f531d-c954-4e24-a137-1cc96984195f,2,Hvem lige er Danmarks statsminister?,Hvem lige er Danmarks statsminister i dag?,[EN] lige [...],spørgsmål,[],Danmarks statsminister er Helle Thorning-Schmidt.,True,4.9,7.4,False,,,morning
7f918c87-33b8-48b4-86b4-7a11a28b881e,1,Er der solskin i nu?,Er der solskin i nu i dag?,[EN] i [...],vejrudsigten,[],"Goddag, skal det være for en bestemt by?. Her er vejret i Silkeborg.",True,3.9,7.1,True,,,evening
085330db-71d3-4b21-b06a-f909b05fe168,3,Kan du sådan synge en okay sang for mig?,Kan sådan du sådan synge en okay sang for mig lige nu?,[EN] mig? Kan sådan okay du [...],out_of_scope,[],Jeg kan desværre ikke svare på det.,False,2.7,5.8,False,,,evening
91970674-2e65-4b94-91c2-62d63b67e1d1,1,Giv mig seneste nyhedsopdatering,Giv mig seneste nyhedsopdatering,[EN] nyhedsopdatering mig [...],nyheder,[],Dagens nyheder inden for økonomien: [Oversigt],True,4.2,7.1,False,,,night
f72442c9-3794-474f-9ddb-3336cd850852,2,besøge jo ven,besøge jo ven,[EN] ven [...],påmindelse,[],Hvilken opgave? Påmindelse sat for 'hente børn'.,True,3.9,7.6,True,,besøge ven,morning
44f46276-7e6a-4e91-8287-cdc54016a7e0,2,Vær sød måske at vække mig klokken 18:00,Vær sød sådan måske at vække mig klokken okay 18:00,[EN] sød at måske [...],alarm,"[('time', '18:00'), ('number', '1'), ('number', '8'), ('number', '18')]",Du vil blive vækket klokken 18:00. Husk at gå tidligt i seng! ,True,4.0,7.5,False,,,afternoon
0cb4de8d-0d45-4382-b5f3-3824ec8e5437,1,Hvornår startede 2. verdenskrig?,Hvornår startede 2. verdenskrig for mig?,[EN] startede [...],spørgsmål,"[('number', '2')]",12 + 41 = 53.,True,4.0,7.3,False,,,morning
3bfabfe6-6e93-4a94-b647-9fb029cf1788,2,Hvordan laver jeg en måske omelet?,Hvordan er det med laver jeg en måske omelet tak?,[EN] omelet? laver Hvordan [...],out_of_scope,[],Det spørgsmål ligger uden for min funktionalitet.,False,1.6,6.2,False,,,night
80311f25-d7f8-4283-8c34-fbd6da162ca1,1,Hvordan er vindforholdene i Næstved?,Hvad er er vindforholdene i Næstved for mig?,[EN] Næstved? [...],vejrudsigten,"[('city', 'Næstved')]",I dag bliver det tåge i Næstved med op til 21 grader. I aften kommer der ,True,4.0,7.2,False,Næstved,,evening
d3264c99-3842-48a6-86c7-17148a01d6ee,1,Hvad er befolkningstallet i Frankrig?,Hvad er befolkningstallet i Frankrig venligst?,[EN] Hvad [...],spørgsmål,[],Danmarks statsminister er Helle Thorning-Schmidt.,False,4.9,7.2,False,,,afternoon
9396b523-4ab5-41be-98f9-41c164c055fc,2,18:00,18:00,[EN] 18:00 [...],påmindelse,"[('time', '18:00'), ('number', '1'), ('number', '8'), ('number', '18')]",Jeg er ikke sikker på tidspunktet. Alarm sat til 10:00.,True,4.0,7.7,True,,,night
91970674-2e65-4b94-91c2-62d63b67e1d1,3,øhm Hvad er de vigtigste nå nyheder lige måske nu.,øhm Hvad er de vigtigste nå nyheder lige måske nu.,[EN] lige er nyheder de måske [...],nyheder,[],Hvilket emne interesserer du dig for?,True,4.0,7.3,True,,,night
e73c1013-12ee-4153-af64-0ddd4ba55b9f,3,Fortæl seneste nyt om kultur,Hvad sker der lige nu om kultur,[EN] nyt kultur Fortæl [...],nyheder,"[('topic', 'kultur')]",Her er dagens vigtigste nyheder om kultur: [Sammendrag],True,4.0,7.7,False,,,afternoon
38b260d0-c522-438f-a706-3f65f2039061,2,Hvornår blev Danmark medlem af EU?,Hvornår blev Danmark medlem af EU tak?,[EN] Danmark Hvornår blev [...],spørgsmål,[],Danmarks statsminister er Mette Frederiksen.,True,4.1,7.4,False,,,morning
11cfa5d0-223a-4aaa-a65c-afb60c40296d,1,Kan du sætte altså alarm ttil hvad 13:45?,Kan du sætte altså alarm ttil hvad 13:45 for mig?,[EN] du hvad sætte [...],alarm,"[('number', '1'), ('number', '4'), ('number', '5'), ('number', '13'), ('number', '45')]",Jeg vækker dig klokken 21:15. Husk at gå tidligt i seng! ,True,4.4,7.2,False,,,morning
fb6da77c-c8d1-4a72-8748-8f8fe39f154b,1,Vis øhm overskrifter fra lige i dag,Kan du vise øhm overskrifter fra lige i dag,[EN] lige i øhm dag [...],nyheder,[],Er der et specifikt nyhedsemne du søger?,True,4.2,7.1,True,,,night
565d387f-16b4-4f6c-9be6-651112132f4b,1,jo Hvem er den bedste fodboldspiller nogensinde?,jo Hvem er den bedste fodboldspiller nogensinde tak?,[EN] den nogensinde? jo [...],out_of_scope,[],Jeg er ikke udstyret til at håndtere den forespørgsel.,False,1.6,6.6,False,,,night
79fbdc69-a3fc-41c7-88c9-4b6e9ffe4798,3,Hvad øhm er vejrudsigten for i morgen i lige København? Hvad med øhm weekenden?,Hvad øhm er vejrudsigten for i morgen i lige København? Hvad med øhm weekenden lige nu?,[EN] Hvad for København? morgen weekenden? i øhm [...],vejrudsigten,"[('city', 'København')]",København kan forvente storm i dag med en højeste temperatur på 23 grader. I aften kommer der ,True,4.2,7.8,False,København,,night
519b2682-c0a0-4beb-9daa-5f81f93bf4ab,1,hvad Hvor mange bor der altså i Horsens?,hvad Hvor mange bor der altså i Horsens venligst?,[EN] Hvor Horsens? mange i hvad [...],spørgsmål,"[('city', 'Horsens')]",Der bor ca. 59.000 mennesker i Horsens.,True,4.1,7.3,False,Horsens,,evening
2d3b73a3-10da-40b6-a5ff-8d10b0506fd9,2,øv Hvor mange bor der i Silkeborg?,øv Hvor mange bor der i Silkeborg lige nu?,[EN] Silkeborg? øv [...],spørgsmål,"[('city', 'Silkeborg')]",Der bor ca. 45.000 mennesker i Silkeborg.,True,4.0,7.6,False,Silkeborg,,night
c307e718-40b7-4076-a537-6d0be806de07,1,Påmind mig om besøge ven ved jo 07:00,Påmind mig om besøge ven ved jo 07:00,[EN] Påmind 07:00 jo mig [...],påmindelse,"[('time', '07:00'), ('number', '7')]",Hvad skal jeg minde dig om? Jeg sætter påmindelse for 'studere'.,True,4.0,7.4,True,,,morning
542bf029-4095-4a62-b15c-6ccf30abb7f3,4,Konfigurer vækkeur til okay 13:45,Konfigurer vækkeur lige til okay 13:45,[EN] 13:45 Konfigurer [...],alarm,"[('time', '13:45'), ('number', '3'), ('number', '4'), ('number', '5'), ('number', '13'), ('number', '45')]",Alarm sat til klokken 13:45. Husk at gå tidligt i seng! ,True,4.2,7.8,False,,,morning
b777d7dc-70de-4728-835a-cbe8874bccfd,3,Hvor mange bor hvad der i Frederiksberg?,Hvor lige mange bor hvad der i Frederiksberg.,[EN] Frederiksberg? i [...],spørgsmål,"[('city', 'Frederiksberg')]",Der bor ca. Ukendt mennesker i Frederiksberg.,True,4.8,7.2,False,Frederiksberg,,evening
a316c46d-6a5a-4a0d-bfc5-c72172a2a3aa,2,måske Giv okay mig seneste nyhedsopdatering,måske altså Giv okay mig seneste nyhedsopdatering,[EN] mig okay [...],nyheder,[],Hvilket emne interesserer du dig for?,False,4.3,7.2,True,,,night
5974dc3d-2737-4bd8-94ca-dd59a60c28eb,4,Væk mig klokken øv 18:00,Væk mig klokken øv 18:00,[EN] øv 18:00 mig [...],alarm,"[('time', '18:00'), ('number', '8'), ('number', '18')]",Alarm sat til klokken 18:00. Godnat! ,True,4.2,7.8,False,,,night
aab89dac-3976-49e7-87b4-b822f9456615,1,Skal jeg forvente sådan regn i i dag?,Skal jeg forvente sådan regn i i dag.,[EN] regn jeg dag? i forvente [...],vejrudsigten,[],"Goddag, hvilken by?. Her er vejret i Aalborg.",True,4.4,7.1,True,,,night
2e54bfb5-64ee-4283-bf64-e3f9ef2d9f66,2,jo Hvordan ser vejret lige ud sådan i weekenden i Frederiksberg?,jo Hvordan ser ser vejret lige ud sådan i weekenden i Frederiksberg for mig?,[EN] ser Frederiksberg? Hvordan sådan i [...],vejrudsigten,"[('city', 'Frederiksberg')]"," Sammenlignet med tidligere, Vejrudsigt for Frederiksberg: storm Aftenen bliver ",True,4.0,7.4,False,Frederiksberg,,night
3c4ecdcf-f368-4312-a0da-254b8ccbf766,1,Opret påmindelse for kl. 09:15,Opret påmindelse for kl. 09:15,[EN] for kl. [...],påmindelse,"[('time', '09:15'), ('number', '5'), ('number', '9'), ('number', '15')]",Hvilken tid?. Jeg sætter alarmen til 08:30.,True,4.1,7.4,True,,,night
4eb497ce-593d-44a1-b7fa-4bc52841442b,2,Hvad er overskrifterne øv sådan i jo dag.,Hvad er overskrifterne øv sådan i jo dag.,[EN] Hvad jo [...],nyheder,[],Nyheder om økonomien: [Oplysninger],True,4.5,7.2,False,,,morning
73f34e7e-50c7-4bfb-a0ee-084ff7e2e375,1,Sæt en vækkeur måske til,Aktiver en vækkeur måske til,[EN] vækkeur til måske [...],alarm,[],Alarm sat til klokken 18:00. Husk at gå tidligt i seng! ,True,4.7,7.1,False,,,afternoon
5310a972-1cd0-4793-909d-24cb994b842b,2,Fortæl seneste nyt om kultur,Sig mig de seneste opdateringer om kultur,[EN] om kultur [...],nyheder,"[('topic', 'kultur')]",Her er de seneste opdateringer om kultur: [Info],True,4.9,7.4,False,,,afternoon
e40ebc00-ad14-429a-99c0-c8c362e8de28,3,Hvad er øv hovedstaden i Finland?,Hvad er øv hovedstaden i Finland.,[EN] øv er [...],spørgsmål,"[('country', 'Finland')]",Finland's hovedstad er Helsinki med en befolkning på ukendt.,True,4.0,8.0,False,,lave mad,morning
452037d3-2004-484c-b608-544437e1de28,4,lave mad,lave mad,[EN] mad [...],påmindelse,"[('task', 'lave mad')]",Hvilken tid?. Alarm sat til 09:15.,True,4.5,8.2,True,,lave mad,afternoon
c8531812-acd7-472b-bf4b-c7024a635669,2,okay Hvem vandt seneste hvad VM i fodbold?,okay Hvem vandt seneste hvad VM i fodbold i dag?,[EN] seneste fodbold? VM i [...],spørgsmål,[],Danmarks statsminister er Lars Løkke Rasmussen.,True,4.4,7.5,False,,,evening
8a71b21a-84bf-4007-9fa1-0e6b2a8863a9,2,Hvordan er nå vejret i lige nu?,jo Hvad er er nå vejret i sådan lige nu tak?,[EN] vejret lige i [...],vejrudsigten,[],Prognosen for Esbjerg: klar himmel og 16 grader. I aften kommer der ,True,4.3,7.3,False,,,afternoon
aba2fb1b-d5f0-464a-bb2e-d6f2b28453f1,1,Bliver det regn i morgen?,Bliver det regn i morgen i dag?,[EN] det regn [...],vejrudsigten,[],"Goddag, jeg kunne ikke genkende byen. Her er vejret i Odense.",True,4.5,7.1,True,,,evening
657b070f-e2a4-48e1-b4dd-1dbfe4dfedce,2,18:00,18:00,[EN] 18:00 [...],påmindelse,"[('time', '18:00'), ('number', '1'), ('number', '8')]",Hvilken tid?. Jeg sætter alarmen til 15:30.,True,4.2,7.8,True,,ringe til mor,evening
f3727dba-c33a-4e23-a0dd-07067895d2b0,1,Hvad er lige det dybeste punkt i havet?,Hvad er lige det dybeste punkt i havet.,[EN] i havet? [...],out_of_scope,[],Jeg er kun programmeret til at hjælpe med praktiske opgaver.,False,1.6,6.6,False,,,afternoon
d303588c-87ed-433e-9e7e-9b3576e41dc0,1,Sæt alarm til klokken 13:45,Indstil alarm til klokken 13:45,[EN] 13:45 klokken alarm [...],alarm,"[('time', '13:45'), ('number', '1'), ('number', '3'), ('number', '4'), ('number', '5'), ('number', '13')]",Jeg vækker dig klokken 13:45. Godnat! ,True,5.0,7.2,False,,,evening
e4e35c16-8b9b-497c-9c3a-a9f440fd81f5,1,Har øhm du nyheder om ?,Har øhm du nyheder om  for mig?,[EN] du om [...],nyheder,[],Dagens nyheder inden for teknologi: [Oversigt],False,4.1,7.1,False,,,evening
5ecd8b74-ba73-45f7-9e2f-4c6cabcac589,1,Hvordan jo er vindforholdene hvad i Vejle?,Hvordan er jo er vindforholdene hvad i Vejle venligst?,[EN] er vindforholdene i [...],vejrudsigten,"[('city', 'Vejle')]"," Sammenlignet med tidligere, I morgen bliver det overskyet i Vejle I aften kommer der ",True,4.6,7.2,False,Vejle,,afternoon
7c2aea4c-5d60-478d-814d-1f15e34fdfe0,1,Vis overskrifter fra i dag,Giv mig overskrifter fra i dag,[EN] i [...],nyheder,[],Nyheder om transport: [Oplysninger],True,4.1,7.1,False,,,night
e16188b6-ca63-4467-8313-e41bcf359f80,2,øv Hvad betyder oplevelse på engelsk?,øv Hvad betyder oplevelse på engelsk for mig?,[EN] betyder øv [...],spørgsmål,"[('word', 'oplevelse')]",oplevelse betyder 'oplevelsee' på engelsk.,True,4.0,7.6,False,,tjekke emails,night
7daeb4ac-a675-46f8-abe6-616b4188ba32,1,Hvem skrev 'Den lille havfrue'?,Hvem altså skrev 'Den øv lille havfrue' venligst?,[EN] havfrue'? lille 'Den [...],out_of_scope,[],"Mine evner er begrænset til kalender, vejr og nyheder.",False,2.3,6.6,False,,,morning
bd994b7b-c46c-4fc3-be94-19df49fe8946,1,Konfigurer lige vækkeur til 08:30,Konfigurer lige vækkeur til 08:30,[EN] vækkeur 08:30 [...],alarm,"[('time', '08:30'), ('number', '8')]",Alarm konfigureret til 08:30. Godnat! ,True,4.2,7.2,False,,,night
496929db-48e8-46a3-ae3a-0432f0cc361d,3,Hvad med i morgen?,Hvad med i morgen tak?,[EN] i med [...],vejrudsigten,[],"Goddag, jeg kunne ikke genkende byen. Her er vejret i Horsens.",True,3.7,7.8,True,Kolding,,evening
de530980-ab35-4f52-ba0f-09cb5b512f0c,1,Hvornår blev Danmark medlem af hvad EU?,Hvornår blev Danmark medlem af hvad EU for mig?,[EN] blev Hvornår [...],spørgsmål,[],Danmarks statsminister er Helle Thorning-Schmidt.,True,3.8,7.2,False,,,night
fb1b7a99-4c91-4876-815d-bcb1ceb9a7a2,1,Opret påmindelse for tjekke lige emails kl.,Opret påmindelse for nå tjekke lige emails kl.,[EN] påmindelse emails for tjekke [...],påmindelse,[],Hvad skal jeg minde dig om? Påmindelse sat for 'gå til lægen'.,True,4.3,7.1,True,,,afternoon
c40abc95-bed9-4a55-adf1-00aebb40ee83,1,Jeg har brug sådan for at blive lige mindet om besøge ven ved 10:00,Jeg har brug sådan øhm for at sådan blive måske lige mindet om besøge ven ved 10:00,[EN] ven sådan blive 10:00 at ved [...],påmindelse,"[('time', '10:00')]",Hvilken tid?. Alarm sat til 08:30.,True,4.0,7.3,True,,,afternoon
